CustomerID,R,F,M
17566.0,3,3,3
17567.0,3,4,4
17569.0,3,2,2
17571.0,3,3,3
17572.0,2,3,1
17573.0,3,3,2
17574.0,3,2,1
17576.0,4,4,4
17578.0,1,2,1
17579.0,2,3,2
17580.0,1,3,1
17581.0,2,4,4
17582.0,1,2,1
17584.0,1,3,3
17585.0,2,3,3
17588.0,2,3,3
17589.0,3,3,4
17590.0,4,3,3
17591.0,2,4,4
17593.0,2,4,4
17594.0,2,3,3
17595.0,4,3,2
17596.0,3,4,4
17597.0,2,2,4
17600.0,4,2,1
17601.0,1,2,1
17602.0,3,4,4
17603.0,2,2,2
17604.0,1,3,2
17608.0,1,3,1
17609.0,3,4,3
17611.0,3,4,4
17612.0,3,4,4
17613.0,3,4,4
17614.0,3,2,2
17615.0,1,3,2
17616.0,1,3,2
17618.0,1,3,3
17619.0,1,2,1
17620.0,3,2,1
17621.0,3,3,3
17623.0,2,2,2
17624.0,4,3,3
17625.0,4,3,4
17628.0,2,2,1
17629.0,4,4,4
17630.0,1,3,2
17631.0,2,3,2
17633.0,3,3,3
17634.0,3,4,4
17636.0,4,2,1
17637.0,2,3,2
17639.0,2,2,1
17640.0,2,2,2
17642.0,4,3,3
17643.0,1,2,1
17644.0,3,4,4
17646.0,1,3,3
17647.0,1,2,1
17648.0,2,3,4
17649.0,2,2,3
17650.0,3,2,1
17651.0,4,4,4
17652.0,3,4,4
17653.0,3,3,3
17654.0,2,2,1
17655.0,4,4,4
17656.0,4,4,4
17658.0,4,3,2
17659.0,4,4,4
17660.0,2,2,1
17663.0,3,4,4
17664.0,4,3,2
17666.0,1,3,3
17667.0,4,4,4
17668.0,2,3,2
17669.0,3,4,4
17670.0,1,2,1
17671.0,4,3,3
17672.0,3,3,4
17673.0,2,4,3
17674.0,2,3,2
17675.0,4,4,4
17676.0,4,4,3
17677.0,3,4,4
17678.0,1,2,1
17679.0,3,3,4
17680.0,3,2,1
17682.0,4,4,4
17684.0,3,2,1
17685.0,4,4,4
17686.0,3,4,4
17690.0,3,4,4
17691.0,1,3,1
17692.0,2,3,3
17693.0,2,2,1
17694.0,2,2,1
17695.0,2,3,3
17696.0,2,4,4
17697.0,1,2,2
17698.0,1,2,1
17700.0,4,3,4
17701.0,1,2,2
17702.0,2,3,4
17703.0,2,3,3
17704.0,1,3,3
17705.0,3,4,4
17706.0,3,4,4
17707.0,2,3,1
17708.0,1,3,1
17709.0,1,2,1
17711.0,4,3,2
17712.0,3,2,2
17714.0,1,2,1
17715.0,1,2,2
17716.0,3,4,4
17718.0,1,2,1
17719.0,4,4,4
17720.0,3,3,3
17722.0,1,3,4
17723.0,2,4,4
17724.0,2,3,3
17725.0,4,4,4
17727.0,4,2,3
17728.0,2,3,4
17730.0,3,4,4
17731.0,2,3,3
17732.0,1,2,1
17733.0,1,3,3
17734.0,3,3,3
17735.0,2,4,4
17736.0,4,3,2
17737.0,4,3,1
17738.0,4,3,4
17739.0,4,4,4
17742.0,3,3,2
17744.0,3,4,4
17746.0,1,2,1
17747.0,2,2,1
17749.0,1,3,3
17750.0,3,4,4
17752.0,1,2,1
17754.0,2,4,4
17757.0,4,4,4
17758.0,4,4,4
17759.0,4,3,3
17760.0,3,3,1
17761.0,2,2,3
17763.0,1,2,1
17764.0,4,3,3
17765.0,1,3,2
17767.0,4,2,1
17768.0,1,3,4
17769.0,4,4,4
17770.0,3,4,3
17771.0,3,3,1
17772.0,4,3,1
17774.0,2,3,3
17775.0,1,2,1
17777.0,3,3,2
17779.0,3,3,2
17781.0,1,3,1
17783.0,2,3,1
17785.0,3,2,1
17786.0,2,3,1
17787.0,2,3,4
17788.0,2,3,3
17789.0,1,2,1
17790.0,4,4,4
17791.0,3,2,1
17793.0,3,2,2
17795.0,1,3,2
17796.0,3,3,3
17797.0,3,3,3
17799.0,3,4,4
17800.0,3,4,3
17802.0,4,3,3
17805.0,2,2,2
17806.0,4,2,2
17809.0,4,4,4
17811.0,4,4,4
17812.0,4,3,3
17813.0,4,4,4
17816.0,1,3,1
17817.0,2,3,2
17819.0,2,4,4
17824.0,3,2,1
17827.0,3,4,4
17828.0,3,3,4
17829.0,1,2,3
17830.0,2,3,2
17831.0,1,2,1
17832.0,3,2,1
17835.0,4,3,2
17836.0,3,2,1
17837.0,3,4,3
17838.0,3,4,4
17839.0,3,2,2
17841.0,4,4,4
17843.0,2,2,1
17844.0,2,2,1
17846.0,2,2,4
17848.0,2,4,3
17849.0,2,3,2
17850.0,1,4,4
17852.0,4,3,1
17854.0,2,3,2
17855.0,1,2,1
17856.0,2,3,3
17857.0,4,4,4
17858.0,4,4,4
17859.0,2,2,1
17860.0,1,2,1
17861.0,3,4,4
17862.0,1,2,2
17863.0,3,4,4
17864.0,4,3,2
17865.0,4,4,4
17866.0,2,2,2
17867.0,2,4,3
17869.0,2,4,2
17870.0,4,4,4
17871.0,1,2,1
17873.0,2,4,4
17874.0,2,4,3
17877.0,1,2,1
17878.0,3,2,2
17879.0,1,2,1
17880.0,1,2,2
17881.0,2,2,1
17883.0,4,3,2
17884.0,1,3,3
17885.0,4,2,1
17886.0,2,3,3
17887.0,1,2,1
17888.0,3,4,3
17889.0,3,3,1
17890.0,1,3,2
17891.0,1,2,1
17892.0,3,3,1
17893.0,1,2,1
17894.0,2,4,3
17895.0,3,2,1
17896.0,3,2,1
17897.0,1,3,2
17898.0,2,3,1
17899.0,1,2,1
17900.0,1,3,1
17901.0,3,2,1
17904.0,3,2,1
17905.0,2,3,3
17906.0,1,2,1
17908.0,1,2,1
17911.0,4,2,2
17912.0,1,4,2
17913.0,4,3,2
17914.0,1,2,2
17917.0,3,3,2
17919.0,4,2,3
17920.0,4,4,4
17921.0,2,3,3
17923.0,1,2,1
17924.0,4,4,4
17925.0,1,2,1
17926.0,2,3,2
17928.0,3,3,1
17929.0,4,3,3
17930.0,2,4,4
17931.0,2,3,2
17932.0,4,3,3
17934.0,4,3,3
17935.0,2,3,1
17936.0,1,2,2
17937.0,2,4,4
17939.0,1,2,1
17940.0,3,4,4
17941.0,1,2,1
17942.0,1,2,1
17946.0,1,3,1
17947.0,1,2,1
17948.0,2,2,2
17949.0,4,4,4
17950.0,2,3,2
17951.0,3,3,3
17954.0,2,4,4
17955.0,1,3,2
17956.0,1,2,1
17957.0,1,2,1
17958.0,2,2,2
17960.0,1,2,1
17961.0,4,4,3
17962.0,2,2,1
17964.0,2,3,2
17965.0,4,4,4
17966.0,3,4,3
17967.0,1,2,1
17968.0,1,2,1
17969.0,1,3,1
17970.0,4,2,2
17972.0,4,2,1
17973.0,3,2,2
17974.0,3,3,3
17975.0,4,4,4
17976.0,1,2,2
17977.0,3,2,1
17978.0,1,2,1
17979.0,1,3,3
17980.0,1,3,3
17984.0,2,2,1
17985.0,3,2,2
17986.0,3,2,1
17987.0,2,2,1
17988.0,4,4,1
17990.0,1,3,2
17991.0,1,3,1
17994.0,3,3,3
17995.0,1,2,1
17997.0,2,4,4
17999.0,1,3,2
18001.0,4,3,2
18004.0,1,2,1
18005.0,3,3,1
18006.0,3,2,2
18008.0,3,4,4
18009.0,1,2,1
18010.0,1,2,1
18011.0,1,2,1
18013.0,2,3,1
18014.0,3,2,1
18015.0,1,2,1
18016.0,2,4,3
18017.0,2,3,2
18018.0,2,3,1
18019.0,3,2,1
18022.0,1,2,2
18024.0,2,3,2
18027.0,1,2,1
18030.0,3,3,1
18032.0,2,2,1
18033.0,1,2,1
18034.0,3,3,2
18035.0,3,3,3
18036.0,2,3,2
18037.0,2,4,1
18040.0,4,3,2
18041.0,4,4,4
18042.0,3,2,1
18043.0,3,3,2
18044.0,2,4,4
18045.0,3,2,1
18048.0,1,3,1
18050.0,1,2,1
18053.0,2,2,1
18055.0,3,4,4
18056.0,1,2,2
18058.0,4,2,1
18059.0,3,3,1
18061.0,3,4,4
18062.0,1,3,3
18064.0,2,3,3
18065.0,2,4,4
18066.0,2,2,2
18067.0,3,2,2
18068.0,1,2,1
18069.0,4,4,4
18071.0,1,3,2
18072.0,2,2,1
18073.0,2,4,4
18074.0,1,2,2
18075.0,3,4,4
18077.0,3,4,4
18078.0,1,3,2
18079.0,3,3,4
18080.0,4,3,3
18081.0,2,3,2
18082.0,3,2,3
18084.0,4,2,1
18085.0,1,3,3
18086.0,2,2,1
18087.0,1,3,4
18088.0,2,2,1
18092.0,4,4,4
18093.0,3,3,4
18094.0,2,4,4
18095.0,3,3,2
18096.0,4,3,3
18097.0,1,4,4
18099.0,1,2,1
18101.0,4,3,1
18102.0,4,4,4
18104.0,1,2,3
18105.0,1,2,1
18106.0,1,2,2
18108.0,1,2,1
18109.0,4,4,4
18110.0,4,2,1
18112.0,4,3,2
18113.0,1,2,1
18114.0,1,2,1
18116.0,1,4,3
18117.0,3,2,2
18118.0,4,4,4
18119.0,1,2,1
18120.0,2,2,1
18121.0,2,3,2
18122.0,4,4,4
18123.0,3,3,2
18125.0,3,3,3
18126.0,2,2,1
18127.0,4,3,2
18129.0,2,2,1
18130.0,4,3,3
18133.0,3,2,3
18135.0,3,4,3
18136.0,4,3,3
18138.0,1,2,1
18139.0,4,4,4
18142.0,2,3,3
18143.0,2,3,3
18144.0,3,4,4
18145.0,4,3,4
18146.0,2,3,1
18147.0,3,3,1
18149.0,3,3,2
18150.0,2,3,2
18151.0,2,3,2
18154.0,3,3,2
18155.0,2,3,2
18156.0,4,3,3
18158.0,4,3,2
18159.0,3,2,2
18160.0,3,3,2
18161.0,4,4,3
18164.0,1,2,2
18165.0,1,2,1
18167.0,3,3,3
18168.0,2,4,3
18169.0,2,2,1
18170.0,2,3,3
18171.0,4,4,3
18172.0,4,4,4
18173.0,2,3,4
18174.0,1,2,1
18176.0,1,2,2
18177.0,2,4,3
18178.0,1,3,3
18179.0,4,4,4
18180.0,4,4,4
18181.0,3,2,2
18183.0,2,3,2
18184.0,4,2,1
18185.0,1,2,1
18188.0,4,3,4
18189.0,2,3,3
18190.0,1,3,1
18191.0,1,2,1
18192.0,2,2,3
18193.0,1,2,1
18194.0,2,2,3
18196.0,1,3,3
18198.0,2,4,4
18200.0,2,2,1
18202.0,1,3,3
18203.0,1,2,1
18204.0,2,3,4
18205.0,2,3,2
18209.0,3,2,1
18210.0,4,4,4
18211.0,3,4,2
18212.0,1,2,1
18213.0,1,2,1
18215.0,3,2,1
18216.0,2,2,2
18217.0,3,3,2
18218.0,4,3,2
18219.0,3,4,4
18220.0,1,2,1
18221.0,4,4,3
18222.0,2,2,2
18223.0,3,4,4
18224.0,1,2,1
18225.0,3,4,4
18226.0,3,4,4
18227.0,1,2,1
18228.0,3,3,3
18229.0,4,4,4
18230.0,4,4,4
18231.0,1,4,4
18232.0,2,3,2
18233.0,1,2,2
18235.0,3,3,4
18236.0,3,4,3
18237.0,4,4,3
18239.0,1,4,3
18240.0,3,2,2
18241.0,4,4,4
18242.0,2,3,4
18245.0,4,4,4
18246.0,3,3,2
18248.0,2,3,3
18249.0,4,2,1
18250.0,1,2,2
18251.0,2,2,4
18252.0,3,3,2
18255.0,3,2,1
18257.0,3,4,4
18259.0,3,3,4
18260.0,2,4,4
18261.0,3,3,2
18262.0,2,2,1
18263.0,3,3,3
18265.0,2,3,3
18268.0,2,2,1
18269.0,1,2,1
18270.0,1,3,1
18272.0,4,4,4
18273.0,2,3,1
18274.0,2,2,1
18276.0,3,2,2
18277.0,4,2,1
18278.0,2,2,1
18280.0,2,2,1
18281.0,4,2,1
18282.0,1,3,1
18283.0,4,4,4
18287.0,4,3,4
